1.474731941908898891e+00	-8.970527320711917385e-01	1.104088359722712243e+00	-1.732801546512769963e-01	-4.223422426928949980e-01	-9.917390004546194904e-01	1.043148490920453586e-02	-4.224772612447272313e-01	9.484499271910621365e-01	1.183605961114010618e+00	1.317498983086866637e+00	-5.212365303696812890e-02	1.380374787753753107e+00	9.779920291389707643e-01	2.440370165042151207e+00	9.875056964272321824e-02	4.359667701947463891e-01	6.191980084458852396e-01	3.918596980010918274e-01	1.213031573492288073e+00	2.311815185522677840e+00	5.694855643014435920e-01	1.445149198663890910e+00	4.229628633311983688e-01	5.390029866321238705e-01	7.352526959580513166e-02	5.587439453302415204e-01	-1.060330754520744101e-01	2.071171998115059587e+00	3.633392325514315235e-01	-8.956850647632337292e-01	-1.494001852937869135e+00	1.187410971492263156e+00	1.007479735663344034e+00	3.803565857003417872e+00	3.363114464093498457e-01
5.014571301439445516e-01	-7.567051706573830749e-01	-4.357127131696816869e-02	1.549893087737846731e+00	1.175963164228539526e+00	9.668724673481778886e-01	-1.397675207728490410e+00	1.098796937438859533e+00	1.103252281743015845e-01	1.248166854165183581e+00	5.614820664415702822e-01	1.836170447434921638e+00	7.118611973104205237e-02	1.410135644809861422e+00	7.597181100181129576e-01	1.149097354084475109e+00	1.391339570471965992e+00	1.682492007966668757e+00	-1.626333077151684847e-01	-2.703639368204255322e-01	8.892805814805302411e-01	7.910633000066752407e-01	1.289961244851391964e+00	9.206234343695296474e-01	-2.589988661019532179e-01	6.276728055729334788e-01	3.628578628171267306e-01	6.954786880898249368e-01	1.279988942313298184e-01	-5.826200903096137029e-01	-7.799985681523132763e-01	1.137337035809602215e+00	-1.630112697890932605e+00	-1.022598174092657075e+00	2.836131355442020663e+00	-1.112620227898288849e+00
1.313025165053603782e+00	1.785716455142277947e+00	-1.785613349068171651e-01	-5.797363613857452469e-01	1.160505817579989607e+00	9.066343212514309524e-01	3.561026097872641571e-01	3.112110029958132795e-01	9.446118317319467383e-01	-3.168865784603335789e-01	-5.713335992431031185e-01	2.188903593259516889e+00	2.848768863902356729e-01	3.498082395072037443e-01	1.523123088622585275e+00	3.080223023894144152e-01	2.818069831003021664e-01	-2.405178318268931525e-01	2.079720392255492989e-01	-1.483681663270834949e-01	8.182412946407664478e-01	1.820423549333160806e-01	-6.463412076738157819e-02	4.264805904454428698e-02	1.139686071312220994e+00	-4.130343821711601748e-02	-4.890663572059250619e-01	2.921196370029689043e-02	1.466936716230442084e+00	-3.316228099712029143e-01	1.714317319585107802e+00	3.334821883518422236e+00	1.589812821494158257e+00	4.630896089067619847e-01	-5.383514795017922960e-01	-8.521307423221780031e-01
6.399428775266483016e-02	-1.944426922432944405e-02	7.020314858949565640e-01	7.582710542472487214e-01	1.125236099322063810e+00	9.305882069529954892e-01	-4.507518509921599748e-01	5.013986864414615718e-01	-9.957282226184136498e-01	6.907803043276999899e-01	1.546812410513920710e+00	4.677086844976994229e-01	1.008700752023094838e+00	-2.021693071782155293e+00	9.400055579797872429e-01	-8.102478193998452483e-01	1.281127916305608849e-01	-3.378811165294903773e-01	1.870831998804190377e+00	7.881319940207993646e-01	6.050032916774313874e-01	-5.378146816446246481e-01	6.825450085621731500e-01	8.710021643128118551e-01	9.861060075739881414e-01	3.343304405840711313e-01	1.030417506316239296e+00	3.103026052827553283e-01	2.222923876720513392e-01	-8.644075306886341015e-02	1.090340403909065836e+00	1.397018264952523126e+00	1.318056797544870040e+00	2.785298353853712383e-01	5.944460580001463823e-01	-4.769453484511797514e-01
1.972614783570010577e-01	1.425837231931708748e+00	-1.143574889004158601e-01	-3.356392343936953626e-01	2.362541989955832186e-02	1.519293279329573476e+00	1.894469958040493340e-01	-1.113244686309255993e+00	-7.493757976342237948e-01	1.396615842745073888e+00	1.289864853810201328e+00	1.132313100687073470e-01	4.296065243871204364e-01	1.071135414087336091e-01	2.042229526143199969e-01	-6.722360353765304275e-01	-9.034349819375551149e-01	9.749720136937212178e-01	2.488975338418328853e+00	1.303290882503375936e-01	-1.557621533041655848e+00	2.949559424446082101e-01	1.723302677647281067e+00	4.170873677498333487e-01	2.091075300805436576e+00	2.251365577745279900e+00	-2.243869112099299845e-01	-5.235212416009944469e-01	-2.693353525943908977e-03	7.894147350783460304e-01	5.622058500835658279e-02	1.543563464248365769e+00	9.538736657824169463e-01	-3.692516211057937925e-01	-8.317858052281321690e-01	7.117957466140131806e-02
-1.815568447663926666e-01	9.097161366706005836e-01	1.387125236856249000e+00	3.112546795713675429e-01	1.064130185382658578e+00	5.393080103779247791e-02	3.941173062275515893e-01	7.737858100259273897e-01	1.326268743978431308e+00	1.054856103847679138e+00	1.864771175941837722e+00	-2.254479517667833832e+00	-1.057574253001060782e+00	2.294015288028028454e-01	1.154660940081474685e+00	1.755382131720533978e-01	8.941058408720571338e-01	-4.177654081132395336e-02	1.980631716650850915e+00	2.333630975941897445e-01	4.820768418834677771e-01	-1.167581238066024429e-01	3.256032232047195718e-01	1.289557057841528076e+00	1.346711755937530119e+00	9.065086061708880205e-01	2.297121246105291892e+00	8.497558870913071161e-01	1.675892012904569794e+00	1.902751979055123943e-01	1.320707734615145901e+00	2.819218877348481644e-01	1.573234182432405870e+00	-7.673449664814286919e-01	1.156888532842234474e+00	-6.878828570105954832e-01
6.547456770261117498e-01	9.920957446033753513e-01	2.220591841863184701e+00	1.944315353226940601e+00	1.669027143580424033e+00	8.151468914640356278e-01	1.165377710732238725e+00	9.375274008744908238e-01	1.789548341626276962e+00	1.188992745545109031e+00	-2.073154927388518587e-01	2.034290588744951389e-01	-2.142426700269455253e-01	2.396078137979153144e+00	-2.759780166805620993e-01	2.208004676863294158e+00	1.012605009761859520e+00	1.738806725510433582e+00	1.353129469399261486e+00	-2.893576383666531804e-01	2.648357922594385627e+00	-8.062797654842884798e-01	1.514303626293152516e-01	-9.906935022584424377e-01	1.417214902836646750e+00	9.188777088894768408e-01	2.346825336918803906e+00	1.919246674721578394e+00	5.502623324753646017e-01	1.384326072800257657e-01	-7.780290140954204681e-02	1.963228135168966881e+00	1.959155048819455569e+00	-6.206186707191421181e-01	7.128222499407274038e-01	-8.345401606493338398e-02
-1.120161907694524617e+00	-1.680686522363242230e-01	8.686100735821118413e-01	2.332306141738325067e+00	5.072012257887833497e-01	3.873604559867216413e-02	6.052061173476359635e-01	-4.218888104878841250e-01	1.377577393870046962e-01	1.454772796273458901e+00	1.850098383069605779e-01	5.728412602930736952e-01	1.384131407710214867e-01	1.122690663202265959e-01	3.875465353283485404e-01	1.792962242653365568e+00	9.266706968868310135e-01	1.903302623393718473e+00	-2.368483517541360994e-01	1.526797060667540951e+00	2.658444018654578245e-01	1.006313112908538976e+00	1.536068665253155323e-03	5.422109297292122543e-01	-5.292309188532020592e-01	-1.915636777357097031e-01	5.172092728684096752e-01	-2.421929574885697267e-01	6.819540617503637714e-01	1.270446713685883910e+00	-5.481555448584913837e-01	1.337886835054931778e+00	6.211510335456958964e-01	3.993550657288571504e-01	1.055459094214134863e+00	1.767530079587094072e+00
8.890262351844199218e-01	9.629404169659974144e-01	6.342410812514248653e-01	2.568705728637704855e+00	1.002848500384836861e+00	1.015569783998492071e+00	-2.408712247244057525e-01	7.600633495826809582e-01	5.069938005696024153e-01	6.418068161811009142e-01	-2.422575377151082732e-01	1.721643039453921276e+00	-4.719873318073981583e-01	1.143931587461514132e+00	-3.263970656751048471e-01	1.064420786309933975e+00	1.497808379862552997e-02	1.488423463318691686e+00	1.182622580153933622e+00	1.339089368073570041e+00	4.594078486546189222e-01	6.622321312049646025e-01	2.277471659854232833e+00	1.076502216731813233e+00	8.777410649938008902e-01	1.142851030692529912e+00	1.049432699763442667e+00	9.498838649339379492e-01	-5.515266447582916065e-01	4.909835849288568532e-02	1.185690738933642407e+00	1.205421732382869537e+00	1.610943331228583020e+00	6.867561680811842262e-01	1.964288446118205522e+00	7.803564765930759428e-01
-5.846066408685554050e-01	7.903656901327892337e-01	1.664868794883112679e+00	2.465751190251759262e-01	1.569453859741156698e-01	1.448036083895303916e+00	-9.545957217696994235e-01	-2.497418611908613917e-01	1.111241170979746062e+00	1.715436383099913753e+00	4.310787964568951747e-01	6.022797561078880868e-01	2.921754469721562497e-01	-3.776331836598827429e-01	1.044527599830005204e+00	3.548880494837622912e-01	1.520690251672818238e+00	5.036738839988496030e-01	5.559361814494277049e-02	-8.885495267102996308e-01	1.407717708524717004e+00	-1.896198127603700989e-01	1.675511426741917997e-01	4.761553022943537661e-01	5.313544938395479145e-01	-8.283030941561626836e-02	3.997024942205145703e-01	-1.013994939537989026e+00	5.955314545835876938e-01	-9.298959756019309353e-02	4.037539160633096813e-01	7.506909278933024954e-01	9.413643945212344377e-01	-8.126961379786076800e-02	2.722534870979753663e-01	3.508736624212605015e-01
3.394212949260166923e-02	1.139940074749047572e+00	1.728988612986801066e+00	4.516555219853122249e-01	8.134780306190418919e-01	2.415126095713927334e+00	1.112863600610755510e+00	1.928930858409027893e+00	6.739504926694319664e-01	4.381975194036960009e-01	1.085984703601343027e+00	1.130322718513773195e+00	-1.685208792431363012e+00	1.340684704840084063e+00	8.396095293893787170e-01	1.757805681302282430e+00	1.025995037640729191e+00	4.963019678384948952e-01	1.326134546579572415e+00	-1.695025328800602304e-01	1.140646771945422966e+00	-6.643973866887593616e-01	-4.268843611280023764e-01	-5.604861199139228312e-01	8.322343382577933601e-01	1.989916138948926161e-01	6.045561254649017835e-01	7.149895933266787740e-01	3.822366467477109619e-01	1.454119330681774125e+00	1.317145003184897245e+00	2.611258889422362284e+00	2.841507066550879035e+00	1.916005799768561113e+00	6.200106894855037520e-01	8.546256375853508169e-01
9.966361063955034849e-01	-3.751955361474398343e-01	1.173721619123222482e+00	1.456575623924138085e+00	6.740025912906268957e-01	-6.077694751708522247e-01	2.814998405378231205e-01	-4.997534772050153395e-01	-6.252178217069524757e-02	-1.113814443535426246e+00	2.542993267335418306e-01	-1.832810311924926439e-01	-5.525053240714218328e-01	5.208809803116775106e-01	1.202580689562865901e+00	1.905915607212905483e-01	-1.261745091385591822e-01	4.892749726656694387e-01	-1.929690082675641349e-01	-1.943943185166953636e-01	5.751190182981036347e-01	2.293523859916330454e-01	-1.413630760962991229e+00	9.560914637818191952e-01	-1.241754233047666078e-01	8.937711461489115106e-01	-3.864603012193095211e-01	2.133745565650470688e+00	5.185985269751146598e-01	-3.308484900980547261e-01	6.614002961351700405e-01	-3.933037921493994782e-01	1.021557831831929830e+00	7.495850744908608698e-01	-3.967786605287879631e-01	9.295736281983262295e-01
